StationID,Station,Date,Time,Stratum,Depth,TP,DP,Cl,TN,TempC,Chla,Secchi,NP_Cya_bio
19,Main Lake,7/14/08,950,E,9.8,14.6,5.3,14.7,0.45,19.9,5.81,4.9,
19,Main Lake,7/14/08,1010,H,COM,14.7,9.2,14.7,0.51,,,,
19,Main Lake,7/30/08,1010,E,10,11.7,7.7,14.2,0.52,22.4,3.08,5.1,1.96E+06
19,Main Lake,7/30/08,1100,H,COM,12.2,9.9,14.2,0.49,,,,
19,Main Lake,8/5/08,911,E,10.3,12.5,<5,13.6,0.31,21.8,2.49,5.2,
19,Main Lake,8/5/08,925,H,COM,13.6,9.7,14.7,0.48,,,,
19,Main Lake,8/14/08,904,E,14.1,17.3,7.2,13.8,0.36,21.9,2.75,7.1,
19,Main Lake,8/14/08,915,H,COM,13.2,10.6,14.5,0.49,,,,
19,Main Lake,8/28/08,1005,E,10,15.2,8.3,13.6,0.34,20.5,5.07,5,1.68E+07
19,Main Lake,8/28/08,1055,H,COM,13.4,11,13.7,0.46,,,,
19,Main Lake,9/3/08,1242,E,11,12,<5,14.4,0.34,22.2,5.09,5.5,
19,Main Lake,9/3/08,1258,H,COM,12.2,9.7,15.1,0.51,,,,
19,Main Lake,9/16/08,1010,E,11.5,12.4,7.7,14,0.41,18.8,4.13,5.7,3.68E+06
19,Main Lake,9/16/08,1055,H,COM,12.2,10.6,14.5,0.51,,,,
19,Main Lake,9/23/08,1112,E,14,10.9,5.4,14.1,0.34,17.1,3.52,7,
19,Main Lake,9/23/08,1135,H,COM,13,11,14.8,0.47,,,,
19,Main Lake,9/29/08,1030,E,9,10,7.2,14.2,0.35,16.7,2,4.4,1.71E+06
19,Main Lake,9/29/08,1115,H,COM,12.5,10.4,14.7,0.45,,,,
19,Main Lake,4/29/09,1000,U,11,15.1,12.1,14.2,0.43,4.7,0.95,5.5,0
19,Main Lake,5/15/09,1020,U,12,15.5,10,13.7,0.44,5.8,3.03,6,0
19,Main Lake,5/26/09,1030,U,11,13.2,8.6,14.4,0.41,7.9,3.06,5.5,1.36E+06
19,Main Lake,6/10/09,1015,U,10,12,8.4,14.6,0.43,11.6,3.98,5,36700
19,Main Lake,6/30/09,1100,U,10.4,10.1,7.3,14.1,0.41,,2.61,5.2,371000
19,Main Lake,7/8/09,915,E,12.4,15.2,6.6,14.4,0.26,18.9,3,6.2,
19,Main Lake,7/8/09,932,H,COM,10.6,9.9,14.6,0.69,,,,
19,Main Lake,7/13/09,1040,E,6.8,16.7,7.6,14.1,0.37,,7.74,3.4,0
19,Main Lake,7/13/09,1110,H,COM,10.6,7.4,14.5,0.43,,,,
19,Main Lake,7/20/09,1402,E,12.2,11.9,5.9,14.4,0.33,20.2,2.22,6.1,
19,Main Lake,7/20/09,1439,H,COM,10.2,8.6,14.7,0.5,,,,
19,Main Lake,7/29/09,1010,E,9,15.5,7.7,14.1,0.31,22,6.39,4.5,5.87E+06
19,Main Lake,7/29/09,1055,H,COM,14.2,9.8,14.6,0.45,,,,
19,Main Lake,8/3/09,940,E,12.8,13,8,14.1,0.29,21.9,1.64,6.4,
19,Main Lake,8/3/09,1020,H,COM,10.8,10.5,14.4,0.45,,,,
19,Main Lake,8/12/09,1025,E,12.4,10.3,6.4,14,0.32,22.2,1.23,6.2,3.70E+06
19,Main Lake,8/12/09,1120,H,COM,10,8.8,14.4,0.43,,,,
19,Main Lake,8/26/09,1015,E,8.4,11.3,<5,14.3,0.3,22.5,3.77,4.2,9.55E+06
19,Main Lake,8/26/09,1110,H,COM,11,8.7,14.5,0.45,,,,
19,Main Lake,9/1/09,1345,E,14.6,23.7,12.9,14.4,0.34,21.3,3.2,7.3,
19,Main Lake,9/1/09,1420,H,COM,12.2,10.5,14.7,0.54,,,,
19,Main Lake,9/14/09,1025,E,12.2,11.3,5.6,14.3,0.28,19.9,2.97,6.1,3.25E+06
19,Main Lake,9/14/09,1105,H,COM,11,8.4,14.4,0.42,,,,
19,Main Lake,4/21/10,1020,U,10.6,14.2,10.8,14.1,0.39,4.2,H1.14,5.3,0
19,Main Lake,5/12/10,1000,U,10.8,14.7,9.6,14,0.39,7.1,H3.52,5.4,0
19,Main Lake,5/25/10,1020,U,8,12.3,8,13.9,0.37,14.8,H4.4,4,333000
19,Main Lake,5/28/10,1015,U,1,13.3,8.6,14.1,0.37,14.5,,3,
19,Main Lake,6/4/10,1230,E,6,13.5,<5,14.4,0.3,16.5,4.59,3,
19,Main Lake,6/4/10,1300,H,COM,13.5,6.6,14.1,0.42,,,,
19,Main Lake,6/14/10,1010,E,9.6,11.6,6.7,13.8,0.31,16.9,H2.76,4.8,112000
19,Main Lake,6/14/10,1050,H,COM,10.8,8.8,14.2,0.41,,,,
19,Main Lake,6/22/10,1417,E,12,15.2,<5,13.8,0.29,,2.34,6,
19,Main Lake,6/22/10,1440,H,COM,11.8,9.4,13.7,0.37,,,,
19,Main Lake,7/6/10,1005,E,10.4,19.5,7.4,13.7,0.28,21.6,5.53,5.2,5.41E+06
19,Main Lake,7/6/10,1050,H,COM,10.4,9.4,13.9,0.37,,,,
19,Main Lake,7/15/10,1100,E,8,14.5,H5,13.7,0.32,,3.06,4,
19,Main Lake,7/15/10,1120,H,COM,10.2,H6.9,14.1,0.41,,,,
19,Main Lake,7/21/10,1010,E,10,12.1,6.4,13.6,0.31,23.2,4.59,5,0
19,Main Lake,7/21/10,1115,H,COM,11.4,8.9,13.8,0.39,,,,
19,Main Lake,8/4/10,1100,E,10,13.6,<5,13.9,0.3,,3.11,5,
19,Main Lake,8/4/10,1130,H,COM,10.8,8.4,14.2,0.41,,,,
19,Main Lake,8/4/10,1010,E,9,12.2,8.8,13.8,0.29,22.3,2.6,4.5,4.28E+06
19,Main Lake,8/4/10,1055,H,COM,10.7,10,14.2,0.4,,,,
19,Main Lake,8/18/10,1005,E,12.2,13.8,8.4,13.4,0.17,21.5,2.93,6.1,1.28E+06
19,Main Lake,8/18/10,1040,H,COM,10.9,10,13.8,0.26,,,,
19,Main Lake,8/25/10,1100,E,7,12.7,10.7,13.5,0.27,21.7,2.91,3.5,
19,Main Lake,8/25/10,1130,H,COM,24.5,11.6,14,0.39,,,,
19,Main Lake,8/31/10,1010,E,10.6,12.5,8.5,13.6,0.25,22.5,3.12,5.3,8.03E+06
19,Main Lake,8/31/10,1050,H,COM,11.7,10,13.9,0.38,,,,
19,Main Lake,9/23/10,1100,E,8,12.9,6.5,14.2,0.34,17.1,3.89,4,
19,Main Lake,9/23/10,1130,H,COM,13.1,10.3,14.2,0.44,,,,
19,Main Lake,9/27/10,1020,U,10.2,12.3,9.1,14.2,0.38,16.9,3.74,5.1,1.33E+07
19,Main Lake,10/13/10,1010,E,8,12.4,6,13.9,0.43,14.6,2.21,4,
19,Main Lake,10/13/10,1040,H,COM,12.7,10.5,13.9,0.43,,,,
19,Main Lake,5/25/11,1000,U,4,21.6,11.2,13.3,0.39,9,6.15,2,0
19,Main Lake,6/6/11,1003,U,3,16.9,9.6,12.9,0.46,12.9,10.7,1.5,
19,Main Lake,6/17/11,1010,E,5.4,20.7,8.7,12.5,0.4,15.4,4.91,2.7,276000
19,Main Lake,6/17/11,1050,H,COM,15.2,10.4,13.3,0.41,,,,
19,Main Lake,6/20/11,1013,U,6,17.5,11.8,12.9,0.4,16.9,3.19,3,
19,Main Lake,6/29/11,1035,E,8.2,14.2,10.6,12.7,0.35,18.4,3.18,4.1,0
19,Main Lake,6/29/11,1115,H,COM,14.2,12.6,13.5,0.38,,,,
19,Main Lake,7/1/11,1330,U,6,20.5,11.4,13,0.43,,2.97,3,
19,Main Lake,7/14/11,1010,E,5.6,20.7,14,12.9,0.38,21.3,5.68,2.8,0
19,Main Lake,7/14/11,1055,H,COM,16.3,12.3,13.2,0.41,,,,
19,Main Lake,7/25/11,932,E,7,13.6,7.3,12.9,H0.34,,2.98,3.5,
19,Main Lake,7/25/11,947,H,COM,16.7,13.4,12.9,H0.45,,,,
19,Main Lake,8/2/11,936,E,9,15,5.8,12.8,0.37,23.4,3.68,4.5,
19,Main Lake,8/2/11,1010,H,COM,17.1,14.4,13.3,0.47,,,,
19,Main Lake,8/19/11,1020,E,7.6,10.4,<5,H12.9,H0.2,22.3,6.67,3.8,2.71E+08
19,Main Lake,8/19/11,1100,H,COM,14.4,9.9,H13.2,H0.29,,,,
19,Main Lake,8/26/11,941,E,6,H15.8,H6.9,H13.3,H0.34,21.2,H6.05,3,
19,Main Lake,8/26/11,1000,H,COM,H16.7,H13.8,H13.1,H0.45,,,,
19,Main Lake,9/7/11,940,E,7.2,14.2,9.5,H12.5,,18.8,H3.8,3.6,1.22E+07
19,Main Lake,9/7/11,1010,H,COM,17.2,12.7,H13.1,,,,,
19,Main Lake,9/23/11,1005,E,7.4,H13.3,7.1,H13.6,0.31,17.9,H8.84,3.7,3.34E+06
19,Main Lake,9/23/11,1050,H,COM,H15.1,13,H13.4,0.39,,,,
19,Main Lake,10/12/11,1020,U,7.2,15,10.2,H12.6,0.42,15.5,H5.53,3.6,4.02E+06
19,Main Lake,10/26/11,1130,U,8,15.5,11.3,H12.9,0.45,13.8,H1.59,4,
19,Main Lake,11/1/11,930,U,10.4,13.5,9.8,12.6,0.38,12.3,H1.46,5.2,755000
19,Main Lake,4/26/12,945,U,13,14.4,9.4,12.5,0.41,4.8,H2.12,6.5,197000
19,Main Lake,5/23/12,1025,U,6.6,13.5,8.2,12.4,0.38,15.7,H5.48,3.3,
19,Main Lake,5/31/12,1020,E,8.6,12.3,8.6,13,0.32,17.6,5.08,4.3,298000
19,Main Lake,5/31/12,1115,H,COM,10.1,7.1,13.1,0.39,,,,
19,Main Lake,6/1/12,935,E,7.4,11.7,5.6,12.8,0.34,16,3.19,3.7,
19,Main Lake,6/1/12,1000,H,COM,12.9,9.5,12.5,0.41,,,,
19,Main Lake,6/20/12,1020,E,8.4,13.9,6.1,13,0.4,16.3,2.91,4.2,0
19,Main Lake,6/20/12,1120,H,COM,10.6,7,13.1,0.41,,,,
19,Main Lake,6/22/12,1025,E,6,15.7,6.8,12.8,0.35,20.5,3.43,3,
19,Main Lake,6/22/12,1100,H,COM,8.7,5.6,12.6,0.44,,,,
19,Main Lake,7/3/12,1124,E,6,11.8,<5,12.8,0.36,21.4,5.37,3,
19,Main Lake,7/3/12,1140,H,COM,10.2,J6.9,13,0.4,,,,
19,Main Lake,7/10/12,1050,E,7.2,13.4,J6.6,13,0.34,21.7,8.66,3.6,1.73E+06
19,Main Lake,7/10/12,1140,H,COM,9.6,J7.2,13.1,0.46,,,,
19,Main Lake,7/27/12,1000,E,10,11.7,8.6,12.8,0.29,22.3,H2.58,5,695000
19,Main Lake,7/27/12,1030,H,COM,9.7,8.1,12.9,0.38,,,,
19,Main Lake,8/8/12,940,E,8.8,H11.6,5.3,12.8,H0.21,23.4,H3.01,4.4,
19,Main Lake,8/8/12,1000,H,COM,H9.9,8.3,12.8,H0.39,,,,
19,Main Lake,8/13/12,1050,E,9.8,13.3,6.6,12.9,H0.26,23.5,H3.44,4.9,5.40E+06
19,Main Lake,8/13/12,1130,H,COM,9.3,6.9,12.9,H0.37,,,,
19,Main Lake,8/28/12,1115,E,8.2,H15.3,H5,12.9,H0.24,23.2,H2.79,4.1,
19,Main Lake,8/28/12,1145,H,COM,H10.2,H7.1,12.8,H0.38,,,,
19,Main Lake,9/20/12,1130,E,10.8,11.5,5.6,13.2,0.25,19.2,H2.61,5.4,
19,Main Lake,9/20/12,1145,H,COM,9.7,8.1,12.9,0.39,,,,
19,Main Lake,9/27/12,1347,E,10.8,10.8,5.5,12.7,0.3,17.5,H3.04,5.4,
19,Main Lake,9/27/12,1355,H,COM,9.1,7.1,12.7,0.37,,,,
19,Main Lake,10/2/12,1030,U,11.6,10.1,7.4,12.8,0.33,16.5,H3.02,5.8,679000
19,Main Lake,10/23/12,1435,U,9,11.9,H8.1,H12.8,H0.38,13.3,2.89,4.5,
19,Main Lake,10/23/12,1010,U,10.2,9.4,H8.5,12.7,H0.34,13,2.19,5.1,1.14E+06
19,Main Lake,5/2/13,1010,U,10.4,10.7,6.3,13.3,H0.36,4.1,H3.72,5.2,257000
19,Main Lake,5/31/13,1030,U,6.6,12.4,5.8,13.6,0.35,,6.36,3.3,850000
19,Main Lake,5/31/13,1145,U,5,,,,,13,,,
19,Main Lake,6/18/13,1038,U,6,9.3,6.8,13,0.36,15.1,9.9,3,339000
19,Main Lake,6/27/13,1015,E,4.5,14.8,6.5,12.9,0.33,19.1,4.58,2.3,122000
19,Main Lake,6/27/13,1020,H,COM,9.1,7.1,13.3,0.36,,,,
19,Main Lake,7/12/13,1129,E,3.5,12.5,6.2,H12.4,0.28,20.6,2.19,1.8,
19,Main Lake,7/12/13,1135,H,COM,8.3,6.5,H13.4,0.29,,,,
19,Main Lake,7/12/13,1010,E,4,19,9.4,H12.8,0.29,20.6,2.65,2,274000
19,Main Lake,7/12/13,1050,H,COM,8.4,6.3,H13.6,0.28,,,,
19,Main Lake,7/29/13,1000,E,6,12.6,8.8,12.4,0.32,22,9.44,3,
19,Main Lake,7/29/13,1015,H,COM,8.5,7.8,13.2,0.4,,,,
19,Main Lake,8/16/13,1110,,8.6,,,,,,3.54,4.3,2.14E+06
19,Main Lake,8/20/13,1132,E,9,10.2,8.3,13.2,0.29,21.2,H2.48,4.5,
19,Main Lake,8/20/13,1135,H,COM,9.5,7.6,13.6,0.39,,,,
19,Main Lake,8/28/13,1200,E,9,12.1,8.1,12.6,H0.3,22.3,H5.03,4.5,
19,Main Lake,8/28/13,1213,H,COM,10.2,10.5,13.6,H0.41,,,,
19,Main Lake,9/19/13,1030,,11,,,,,,H8.24,5.5,3.03E+06
19,Main Lake,9/25/13,1040,U,14,10.7,J8.9,13.4,0.37,16.5,H3.59,7,167000
19,Main Lake,10/1/13,1000,U,8,J10.1,7.7,13.1,0.32,16.6,H5.41,4,569000
19,Main Lake,10/11/13,1121,U,12,9.9,6.2,13.7,0.38,15.5,2.84,6,2.04E+06
19,Main Lake,5/7/14,1155,U,13.6,11,7.4,13.8,0.37,,1.87,6.8,18500
19,Main Lake,5/20/14,1227,U,6,17.7,9.4,14,0.44,9.5,5.79,3,
19,Main Lake,5/29/14,1010,E,7,17.1,8.4,14.1,0.34,12.9,6.99,3.5,27300
19,Main Lake,5/29/14,1040,H,COM,12.7,9.6,14,0.4,,,,
19,Main Lake,6/11/14,1221,E,9.2,18.6,9.1,14.6,0.38,17.4,2.79,4.6,
19,Main Lake,6/11/14,1015,H,COM,17.4,10.2,14.6,0.41,,,,
19,Main Lake,6/16/14,1040,E,13,13.2,J6.5,13.5,0.34,15.6,1.54,6.5,90200
19,Main Lake,6/16/14,1110,H,COM,14.3,J8.7,14.2,0.4,,,,
19,Main Lake,6/23/14,1404,U,11,,8.6,13.6,0.41,18.4,2.43,5.5,
19,Main Lake,7/11/14,1202,E,10,10.8,5.3,13.5,0.36,20.3,3.87,5,
19,Main Lake,7/11/14,950,H,COM,10.6,6.6,14.6,0.43,,,,
19,Main Lake,7/30/14,1238,E,10,11.7,5.1,13.6,0.34,20.2,2.01,5,
19,Main Lake,7/30/14,1000,H,COM,10.9,8.1,14.1,0.42,,,,
